Puntos turísticos;Periodo;Total
34120 Palencia;2009M10;1,81
34120 Palencia;2009M09;1,58
34120 Palencia;2009M08;2,15
34120 Palencia;2009M07;1,9
34120 Palencia;2009M06;..
34120 Palencia;2009M05;1,83
34120 Palencia;2009M04;1,83
34120 Palencia;2009M03;1,56
34120 Palencia;2009M02;1,81
34120 Palencia;2009M01;..
34120 Palencia;2008M12;1,61
34120 Palencia;2008M11;1,77
34120 Palencia;2008M10;1,72
34120 Palencia;2008M09;1,71
34120 Palencia;2008M08;1,9
34120 Palencia;2008M07;1,84
34120 Palencia;2008M06;1,74
34120 Palencia;2008M05;1,65
34120 Palencia;2008M04;1,6
34120 Palencia;2008M03;1,75
34120 Palencia;2008M02;1,58
34120 Palencia;2008M01;1,58
34120 Palencia;2007M12;1,77
34120 Palencia;2007M11;1,83
34120 Palencia;2007M10;1,73
34120 Palencia;2007M09;1,75
34120 Palencia;2007M08;2,25
34120 Palencia;2007M07;1,89
34120 Palencia;2007M06;1,67
34120 Palencia;2007M05;1,66
34120 Palencia;2007M04;1,67
34120 Palencia;2007M03;1,66
34120 Palencia;2007M02;1,61
34120 Palencia;2007M01;1,73
34120 Palencia;2006M12;1,73
34120 Palencia;2006M11;1,57
34120 Palencia;2006M10;1,67
34120 Palencia;2006M09;1,58
34120 Palencia;2006M08;1,7
34120 Palencia;2006M07;1,86
34120 Palencia;2006M06;1,66
34120 Palencia;2006M05;1,47
34120 Palencia;2006M04;1,59
34120 Palencia;2006M03;1,6
34120 Palencia;2006M02;1,54
34120 Palencia;2006M01;1,51
34120 Palencia;2005M12;1,57
34120 Palencia;2005M11;1,83
34120 Palencia;2005M10;1,75
34120 Palencia;2005M09;1,68
34120 Palencia;2005M08;1,6
34120 Palencia;2005M07;1,47
34120 Palencia;2005M06;1,55
34120 Palencia;2005M05;1,7
34120 Palencia;2005M04;1,7
34120 Palencia;2005M03;2,28
34120 Palencia;2005M02;1,81
34120 Palencia;2005M01;1,82
35003 Antigua;2025M04;6,6
35003 Antigua;2025M03;6,43
35003 Antigua;2025M02;6,42
35003 Antigua;2025M01;6,88
35003 Antigua;2024M12;""
35003 Antigua;2024M11;""
35003 Antigua;2024M10;""
35003 Antigua;2024M09;""
35003 Antigua;2024M08;""
35003 Antigua;2024M07;""
35003 Antigua;2024M06;""
35003 Antigua;2024M05;""
35003 Antigua;2024M04;6,74
35003 Antigua;2024M03;6,4
35003 Antigua;2024M02;6,84
35003 Antigua;2024M01;7
35003 Antigua;2023M12;""
35003 Antigua;2023M11;""
35003 Antigua;2023M10;""
35003 Antigua;2023M09;""
35003 Antigua;2023M08;""
35003 Antigua;2023M07;""
35003 Antigua;2023M06;""
35003 Antigua;2023M05;""
35003 Antigua;2023M04;""
35003 Antigua;2023M03;""
35003 Antigua;2023M02;""
35003 Antigua;2023M01;""
35003 Antigua;2022M12;""
35003 Antigua;2022M11;""
35003 Antigua;2022M10;""
35003 Antigua;2022M09;""
35003 Antigua;2022M08;""
35003 Antigua;2022M07;""
35003 Antigua;2022M06;""
35003 Antigua;2022M05;""
35003 Antigua;2022M04;""
35003 Antigua;2022M03;""
35003 Antigua;2022M02;""
35003 Antigua;2022M01;""
35003 Antigua;2021M12;""
35003 Antigua;2021M11;""
35003 Antigua;2021M10;""
35003 Antigua;2021M09;""
35003 Antigua;2021M08;""
35003 Antigua;2021M07;""
35003 Antigua;2021M06;""
35003 Antigua;2021M05;""
35003 Antigua;2021M04;""
35003 Antigua;2021M03;""
35003 Antigua;2021M02;""
35003 Antigua;2021M01;""
35003 Antigua;2020M12;""
35003 Antigua;2020M11;""
35003 Antigua;2020M10;""
35003 Antigua;2020M09;""
35003 Antigua;2020M08;""
35003 Antigua;2020M07;""
35003 Antigua;2020M06;""
35003 Antigua;2020M05;""
35003 Antigua;2020M04;""
35003 Antigua;2020M03;""
35003 Antigua;2020M02;""
35003 Antigua;2020M01;""
35003 Antigua;2019M12;""
35003 Antigua;2019M11;""
35003 Antigua;2019M10;""
35003 Antigua;2019M09;""
35003 Antigua;2019M08;""
35003 Antigua;2019M07;""
35003 Antigua;2019M06;""
35003 Antigua;2019M05;""
35003 Antigua;2019M04;""
35003 Antigua;2019M03;""
35003 Antigua;2019M02;""
35003 Antigua;2019M01;""
35003 Antigua;2018M12;""
35003 Antigua;2018M11;""
35003 Antigua;2018M10;""
35003 Antigua;2018M09;""
35003 Antigua;2018M08;""
35003 Antigua;2018M07;""
35003 Antigua;2018M06;""
35003 Antigua;2018M05;""
35003 Antigua;2018M04;""
35003 Antigua;2018M03;""
35003 Antigua;2018M02;""
35003 Antigua;2018M01;""
35003 Antigua;2017M12;""
35003 Antigua;2017M11;""
35003 Antigua;2017M10;""
35003 Antigua;2017M09;""
35003 Antigua;2017M08;""
35003 Antigua;2017M07;""
35003 Antigua;2017M06;""
35003 Antigua;2017M05;""
35003 Antigua;2017M04;""
35003 Antigua;2017M03;""
35003 Antigua;2017M02;""
35003 Antigua;2017M01;""
35003 Antigua;2016M12;""
35003 Antigua;2016M11;""
35003 Antigua;2016M10;""
35003 Antigua;2016M09;""
35003 Antigua;2016M08;""
35003 Antigua;2016M07;""
35003 Antigua;2016M06;""
35003 Antigua;2016M05;""
35003 Antigua;2016M04;""
35003 Antigua;2016M03;""
35003 Antigua;2016M02;""
35003 Antigua;2016M01;""
35003 Antigua;2015M12;""
35003 Antigua;2015M11;""
35003 Antigua;2015M10;""
35003 Antigua;2015M09;""
35003 Antigua;2015M08;""
35003 Antigua;2015M07;""
35003 Antigua;2015M06;""
35003 Antigua;2015M05;""
35003 Antigua;2015M04;""
35003 Antigua;2015M03;""
35003 Antigua;2015M02;""
35003 Antigua;2015M01;""
35003 Antigua;2014M12;""
35003 Antigua;2014M11;""
35003 Antigua;2014M10;""
35003 Antigua;2014M09;""
35003 Antigua;2014M08;""
35003 Antigua;2014M07;""
35003 Antigua;2014M06;""
35003 Antigua;2014M05;""
35003 Antigua;2014M04;""
35003 Antigua;2014M03;""
35003 Antigua;2014M02;""
35003 Antigua;2014M01;""
35003 Antigua;2013M12;""
35003 Antigua;2013M11;""
35003 Antigua;2013M10;""
35003 Antigua;2013M09;""
35003 Antigua;2013M08;""
35003 Antigua;2013M07;""
35003 Antigua;2013M06;""
35003 Antigua;2013M05;""
35003 Antigua;2013M04;""
35003 Antigua;2013M03;""
35003 Antigua;2013M02;""
35003 Antigua;2013M01;""
35003 Antigua;2012M12;""
35003 Antigua;2012M11;""
35003 Antigua;2012M10;""
35003 Antigua;2012M09;""
35003 Antigua;2012M08;""
35003 Antigua;2012M07;""
35003 Antigua;2012M06;""
35003 Antigua;2012M05;""
35003 Antigua;2012M04;""
35003 Antigua;2012M03;""
35003 Antigua;2012M02;""
35003 Antigua;2012M01;""
35003 Antigua;2011M12;""
35003 Antigua;2011M11;""
35003 Antigua;2011M10;""
35003 Antigua;2011M09;""
35003 Antigua;2011M08;""
35003 Antigua;2011M07;""
35003 Antigua;2011M06;""
35003 Antigua;2011M05;""
35003 Antigua;2011M04;""
35003 Antigua;2011M03;""
35003 Antigua;2011M02;""
35003 Antigua;2011M01;""
35003 Antigua;2010M12;""
35003 Antigua;2010M11;""
35003 Antigua;2010M10;""
35003 Antigua;2010M09;""
35003 Antigua;2010M08;""
35003 Antigua;2010M07;""
35003 Antigua;2010M06;""
35003 Antigua;2010M05;""
35003 Antigua;2010M04;""
35003 Antigua;2010M03;""
35003 Antigua;2010M02;""
35003 Antigua;2010M01;""
35003 Antigua;2009M12;""
35003 Antigua;2009M11;""
35003 Antigua;2009M10;""
35003 Antigua;2009M09;""
35003 Antigua;2009M08;""
35003 Antigua;2009M07;""
35003 Antigua;2009M06;""
35003 Antigua;2009M05;""
35003 Antigua;2009M04;""
35003 Antigua;2009M03;""
35003 Antigua;2009M02;""
35003 Antigua;2009M01;""
35003 Antigua;2008M12;""
35003 Antigua;2008M11;""
35003 Antigua;2008M10;""
35003 Antigua;2008M09;""
35003 Antigua;2008M08;""
35003 Antigua;2008M07;""
35003 Antigua;2008M06;""
35003 Antigua;2008M05;""
35003 Antigua;2008M04;""
35003 Antigua;2008M03;""
35003 Antigua;2008M02;""
35003 Antigua;2008M01;""
35003 Antigua;2007M12;""
35003 Antigua;2007M11;""
35003 Antigua;2007M10;""
35003 Antigua;2007M09;""
35003 Antigua;2007M08;""
35003 Antigua;2007M07;""
35003 Antigua;2007M06;""
35003 Antigua;2007M05;""
35003 Antigua;2007M04;""
35003 Antigua;2007M03;""
35003 Antigua;2007M02;""
35003 Antigua;2007M01;""
35003 Antigua;2006M12;""
35003 Antigua;2006M11;""
35003 Antigua;2006M10;""
35003 Antigua;2006M09;""
35003 Antigua;2006M08;""
35003 Antigua;2006M07;""
35003 Antigua;2006M06;""
35003 Antigua;2006M05;""
35003 Antigua;2006M04;""
35003 Antigua;2006M03;""
35003 Antigua;2006M02;""
35003 Antigua;2006M01;""
35003 Antigua;2005M12;""
35003 Antigua;2005M11;""
35003 Antigua;2005M10;""
35003 Antigua;2005M09;""
35003 Antigua;2005M08;""
35003 Antigua;2005M07;""
35003 Antigua;2005M06;""
35003 Antigua;2005M05;""
35003 Antigua;2005M04;""
35003 Antigua;2005M03;""
35003 Antigua;2005M02;""
35003 Antigua;2005M01;""
35012 Mogán;2025M04;6,43
35012 Mogán;2025M03;7,32
35012 Mogán;2025M02;8,01
35012 Mogán;2025M01;7,74
35012 Mogán;2024M12;7,38
35012 Mogán;2024M11;7,6
35012 Mogán;2024M10;7,43
35012 Mogán;2024M09;7,73
35012 Mogán;2024M08;7,31
35012 Mogán;2024M07;7,43
35012 Mogán;2024M06;6,9
35012 Mogán;2024M05;6,58
35012 Mogán;2024M04;6,8
35012 Mogán;2024M03;6,71
35012 Mogán;2024M02;7,54
35012 Mogán;2024M01;7,73
35012 Mogán;2023M12;7,55
35012 Mogán;2023M11;8,05
35012 Mogán;2023M10;6,88
35012 Mogán;2023M09;7,05
35012 Mogán;2023M08;6,71
35012 Mogán;2023M07;7,1
35012 Mogán;2023M06;6,42
35012 Mogán;2023M05;6,63
35012 Mogán;2023M04;6,53
35012 Mogán;2023M03;7,62
35012 Mogán;2023M02;7,66
35012 Mogán;2023M01;7,81
35012 Mogán;2022M12;7,1
35012 Mogán;2022M11;7,63
35012 Mogán;2022M10;7,21
35012 Mogán;2022M09;7,15
35012 Mogán;2022M08;7,6
35012 Mogán;2022M07;6,92
35012 Mogán;2022M06;6,5
35012 Mogán;2022M05;6,43
35012 Mogán;2022M04;6,38
35012 Mogán;2022M03;7,15
35012 Mogán;2022M02;6,78
35012 Mogán;2022M01;8,22
35012 Mogán;2021M12;7,26
35012 Mogán;2021M11;7,39
35012 Mogán;2021M10;5,75
35012 Mogán;2021M09;6,27
35012 Mogán;2021M08;6,36
35012 Mogán;2021M07;5,12
35012 Mogán;2021M06;4,38
35012 Mogán;2021M05;3,88
35012 Mogán;2021M04;3,94
35012 Mogán;2021M03;3,53
35012 Mogán;2021M02;4,3
35012 Mogán;2021M01;6,96
35012 Mogán;2020M12;6,05
35012 Mogán;2020M11;5,62
35012 Mogán;2020M10;3,69
35012 Mogán;2020M09;4,08
35012 Mogán;2020M08;5,19
35012 Mogán;2020M07;4,05
35012 Mogán;2020M06;.
35012 Mogán;2020M05;.
35012 Mogán;2020M04;0
35012 Mogán;2020M03;9,97
35012 Mogán;2020M02;7,52
35012 Mogán;2020M01;8,06
35012 Mogán;2019M12;7,6
35012 Mogán;2019M11;7,75
35012 Mogán;2019M10;7,17
35012 Mogán;2019M09;7,33
35012 Mogán;2019M08;7,41
35012 Mogán;2019M07;7,52
35012 Mogán;2019M06;6,98
35012 Mogán;2019M05;6,47
35012 Mogán;2019M04;6,9
35012 Mogán;2019M03;7,69
35012 Mogán;2019M02;7,9
35012 Mogán;2019M01;8,41
35012 Mogán;2018M12;7,53
35012 Mogán;2018M11;7,83
35012 Mogán;2018M10;7,29
35012 Mogán;2018M09;7,75
35012 Mogán;2018M08;7,1
35012 Mogán;2018M07;7,69
35012 Mogán;2018M06;6,99
35012 Mogán;2018M05;6,8
35012 Mogán;2018M04;7,53
35012 Mogán;2018M03;7,37
35012 Mogán;2018M02;7,75
35012 Mogán;2018M01;8,36
35012 Mogán;2017M12;7,38
35012 Mogán;2017M11;7,69
35012 Mogán;2017M10;7,51
35012 Mogán;2017M09;7,85
35012 Mogán;2017M08;8,52
35012 Mogán;2017M07;8,17
35012 Mogán;2017M06;7,31
35012 Mogán;2017M05;7,14
35012 Mogán;2017M04;7,34
35012 Mogán;2017M03;7,96
35012 Mogán;2017M02;8,45
35012 Mogán;2017M01;8,36
35012 Mogán;2016M12;8,18
35012 Mogán;2016M11;8,82
35012 Mogán;2016M10;7,98
35012 Mogán;2016M09;8,34
35012 Mogán;2016M08;8,43
35012 Mogán;2016M07;8,17
35012 Mogán;2016M06;7,11
35012 Mogán;2016M05;7,36
35012 Mogán;2016M04;7,27
35012 Mogán;2016M03;8,31
35012 Mogán;2016M02;8,13
35012 Mogán;2016M01;8,57
35012 Mogán;2015M12;7,83
35012 Mogán;2015M11;8,57
35012 Mogán;2015M10;7,94
35012 Mogán;2015M09;5,74
35012 Mogán;2015M08;9,23
35012 Mogán;2015M07;8,15
35012 Mogán;2015M06;7,65
35012 Mogán;2015M05;7,29
35012 Mogán;2015M04;7,7
35012 Mogán;2015M03;8,44
35012 Mogán;2015M02;8,91
35012 Mogán;2015M01;8,58
35012 Mogán;2014M12;8,52
35012 Mogán;2014M11;8,4
35012 Mogán;2014M10;7,83
35012 Mogán;2014M09;7,37
35012 Mogán;2014M08;8,22
35012 Mogán;2014M07;7,45
35012 Mogán;2014M06;7,85
35012 Mogán;2014M05;6,66
35012 Mogán;2014M04;7,41
35012 Mogán;2014M03;8,48
35012 Mogán;2014M02;8,75
35012 Mogán;2014M01;8,9
35012 Mogán;2013M12;8,76
35012 Mogán;2013M11;8,28
35012 Mogán;2013M10;7,99
35012 Mogán;2013M09;7,75
35012 Mogán;2013M08;7,88
35012 Mogán;2013M07;7,42
35012 Mogán;2013M06;6,89
35012 Mogán;2013M05;7,17
35012 Mogán;2013M04;7,58
35012 Mogán;2013M03;8,17
35012 Mogán;2013M02;8,84
35012 Mogán;2013M01;9,03
35012 Mogán;2012M12;7,76
35012 Mogán;2012M11;8,04
35012 Mogán;2012M10;6,91
35012 Mogán;2012M09;7,64
35012 Mogán;2012M08;8,95
35012 Mogán;2012M07;8,01
35012 Mogán;2012M06;6,76
35012 Mogán;2012M05;6,89
35012 Mogán;2012M04;8,1
35012 Mogán;2012M03;9,1
35012 Mogán;2012M02;8,8
35012 Mogán;2012M01;9,51
35012 Mogán;2011M12;8,23
35012 Mogán;2011M11;8,82
35012 Mogán;2011M10;6,93
35012 Mogán;2011M09;7,91
35012 Mogán;2011M08;8,25
35012 Mogán;2011M07;7,39
35012 Mogán;2011M06;6,77
35012 Mogán;2011M05;6,99
35012 Mogán;2011M04;7,66
35012 Mogán;2011M03;8,6
35012 Mogán;2011M02;8,48
35012 Mogán;2011M01;8,2
35012 Mogán;2010M12;8,02
35012 Mogán;2010M11;8,48
35012 Mogán;2010M10;6,92
35012 Mogán;2010M09;7,52
35012 Mogán;2010M08;6,96
35012 Mogán;2010M07;7,72
35012 Mogán;2010M06;6,87
35012 Mogán;2010M05;7,05
35012 Mogán;2010M04;7,39
35012 Mogán;2010M03;8,69
35012 Mogán;2010M02;8,51
35012 Mogán;2010M01;8,36
35012 Mogán;2009M12;7,46
35012 Mogán;2009M11;8,05
35012 Mogán;2009M10;6,65
35012 Mogán;2009M09;7,11
35012 Mogán;2009M08;7,59
35012 Mogán;2009M07;7,3
35012 Mogán;2009M06;7,11
35012 Mogán;2009M05;7,32
35012 Mogán;2009M04;6,15
35012 Mogán;2009M03;6,74
35012 Mogán;2009M02;8,33
35012 Mogán;2009M01;8,85
35012 Mogán;2008M12;6,83
35012 Mogán;2008M11;6,94
35012 Mogán;2008M10;6,69
35012 Mogán;2008M09;7,15
35012 Mogán;2008M08;7,36
35012 Mogán;2008M07;7,58
35012 Mogán;2008M06;7,43
35012 Mogán;2008M05;6,1
35012 Mogán;2008M04;6,06
35012 Mogán;2008M03;6,29
35012 Mogán;2008M02;7,23
35012 Mogán;2008M01;7
35012 Mogán;2007M12;5,9
35012 Mogán;2007M11;6,13
35012 Mogán;2007M10;5,72
35012 Mogán;2007M09;5,59
35012 Mogán;2007M08;6,43
35012 Mogán;2007M07;6,16
35012 Mogán;2007M06;6,38
35012 Mogán;2007M05;6,62
35012 Mogán;2007M04;6,45
35012 Mogán;2007M03;7,27
35012 Mogán;2007M02;7,06
35012 Mogán;2007M01;8,47
35012 Mogán;2006M12;7,17
35012 Mogán;2006M11;7,38
35012 Mogán;2006M10;6,58
35012 Mogán;2006M09;7,08
35012 Mogán;2006M08;7,97
35012 Mogán;2006M07;6,86
35012 Mogán;2006M06;6,14
35012 Mogán;2006M05;6,5
35012 Mogán;2006M04;6,7
35012 Mogán;2006M03;8,11
35012 Mogán;2006M02;6,89
35012 Mogán;2006M01;8,44
35012 Mogán;2005M12;8,82
35012 Mogán;2005M11;9,01
35012 Mogán;2005M10;8
35012 Mogán;2005M09;8,72
35012 Mogán;2005M08;7,79
35012 Mogán;2005M07;8,12
35012 Mogán;2005M06;8,41
35012 Mogán;2005M05;8,07
35012 Mogán;2005M04;7,55
35012 Mogán;2005M03;8,84
35012 Mogán;2005M02;10,15
35012 Mogán;2005M01;10,29
35014 Oliva, La;2025M04;6,97
35014 Oliva, La;2025M03;6,8
35014 Oliva, La;2025M02;6,57
35014 Oliva, La;2025M01;7,81
35014 Oliva, La;2024M12;""
35014 Oliva, La;2024M11;""
35014 Oliva, La;2024M10;""
35014 Oliva, La;2024M09;""
35014 Oliva, La;2024M08;""
35014 Oliva, La;2024M07;""
35014 Oliva, La;2024M06;""
35014 Oliva, La;2024M05;""
35014 Oliva, La;2024M04;6,96
35014 Oliva, La;2024M03;6,64
35014 Oliva, La;2024M02;6,69
35014 Oliva, La;2024M01;7,41
35014 Oliva, La;2023M12;""
35014 Oliva, La;2023M11;""
35014 Oliva, La;2023M10;""
35014 Oliva, La;2023M09;""
35014 Oliva, La;2023M08;""
35014 Oliva, La;2023M07;""
35014 Oliva, La;2023M06;""
35014 Oliva, La;2023M05;""
35014 Oliva, La;2023M04;""
35014 Oliva, La;2023M03;""
35014 Oliva, La;2023M02;""
35014 Oliva, La;2023M01;""
35014 Oliva, La;2022M12;""
35014 Oliva, La;2022M11;""
35014 Oliva, La;2022M10;""
35014 Oliva, La;2022M09;""
35014 Oliva, La;2022M08;""
35014 Oliva, La;2022M07;""
35014 Oliva, La;2022M06;""
35014 Oliva, La;2022M05;""
35014 Oliva, La;2022M04;""
35014 Oliva, La;2022M03;""
35014 Oliva, La;2022M02;""
35014 Oliva, La;2022M01;""
35014 Oliva, La;2021M12;""
35014 Oliva, La;2021M11;""
35014 Oliva, La;2021M10;""
35014 Oliva, La;2021M09;""
35014 Oliva, La;2021M08;""
35014 Oliva, La;2021M07;""
35014 Oliva, La;2021M06;""
35014 Oliva, La;2021M05;""
35014 Oliva, La;2021M04;""
35014 Oliva, La;2021M03;""
35014 Oliva, La;2021M02;""
35014 Oliva, La;2021M01;""
35014 Oliva, La;2020M12;""
35014 Oliva, La;2020M11;""
35014 Oliva, La;2020M10;""
35014 Oliva, La;2020M09;""
35014 Oliva, La;2020M08;""
35014 Oliva, La;2020M07;""
35014 Oliva, La;2020M06;""
35014 Oliva, La;2020M05;""
35014 Oliva, La;2020M04;""
35014 Oliva, La;2020M03;""
35014 Oliva, La;2020M02;""
35014 Oliva, La;2020M01;""
35014 Oliva, La;2019M12;""
35014 Oliva, La;2019M11;""
35014 Oliva, La;2019M10;""
35014 Oliva, La;2019M09;""
35014 Oliva, La;2019M08;""
35014 Oliva, La;2019M07;""
35014 Oliva, La;2019M06;""
35014 Oliva, La;2019M05;""
35014 Oliva, La;2019M04;""
35014 Oliva, La;2019M03;""
35014 Oliva, La;2019M02;""
35014 Oliva, La;2019M01;""
35014 Oliva, La;2018M12;""
35014 Oliva, La;2018M11;""
35014 Oliva, La;2018M10;""
35014 Oliva, La;2018M09;""
35014 Oliva, La;2018M08;""
35014 Oliva, La;2018M07;""
35014 Oliva, La;2018M06;""
35014 Oliva, La;2018M05;""
35014 Oliva, La;2018M04;""
35014 Oliva, La;2018M03;""
35014 Oliva, La;2018M02;""
35014 Oliva, La;2018M01;""
35014 Oliva, La;2017M12;""
35014 Oliva, La;2017M11;""
35014 Oliva, La;2017M10;""
35014 Oliva, La;2017M09;""
35014 Oliva, La;2017M08;""
35014 Oliva, La;2017M07;""
35014 Oliva, La;2017M06;""
35014 Oliva, La;2017M05;""
35014 Oliva, La;2017M04;""
35014 Oliva, La;2017M03;""
35014 Oliva, La;2017M02;""
35014 Oliva, La;2017M01;""
35014 Oliva, La;2016M12;""
35014 Oliva, La;2016M11;""
35014 Oliva, La;2016M10;""
35014 Oliva, La;2016M09;""
35014 Oliva, La;2016M08;""
35014 Oliva, La;2016M07;""
35014 Oliva, La;2016M06;""
35014 Oliva, La;2016M05;""
35014 Oliva, La;2016M04;""
35014 Oliva, La;2016M03;""
35014 Oliva, La;2016M02;""
35014 Oliva, La;2016M01;""
35014 Oliva, La;2015M12;""
35014 Oliva, La;2015M11;""
35014 Oliva, La;2015M10;""
35014 Oliva, La;2015M09;""
35014 Oliva, La;2015M08;""
35014 Oliva, La;2015M07;""
35014 Oliva, La;2015M06;""
35014 Oliva, La;2015M05;""
35014 Oliva, La;2015M04;""
35014 Oliva, La;2015M03;""
35014 Oliva, La;2015M02;""
35014 Oliva, La;2015M01;""
35014 Oliva, La;2014M12;""
35014 Oliva, La;2014M11;""
35014 Oliva, La;2014M10;""
35014 Oliva, La;2014M09;""
35014 Oliva, La;2014M08;""
35014 Oliva, La;2014M07;""
35014 Oliva, La;2014M06;""
35014 Oliva, La;2014M05;""
35014 Oliva, La;2014M04;""
35014 Oliva, La;2014M03;""
35014 Oliva, La;2014M02;""
35014 Oliva, La;2014M01;""
35014 Oliva, La;2013M12;""
35014 Oliva, La;2013M11;""
35014 Oliva, La;2013M10;""
35014 Oliva, La;2013M09;""
35014 Oliva, La;2013M08;""
35014 Oliva, La;2013M07;""
35014 Oliva, La;2013M06;""
35014 Oliva, La;2013M05;""
35014 Oliva, La;2013M04;""
35014 Oliva, La;2013M03;""
35014 Oliva, La;2013M02;""
35014 Oliva, La;2013M01;""
35014 Oliva, La;2012M12;""
35014 Oliva, La;2012M11;""
35014 Oliva, La;2012M10;""
35014 Oliva, La;2012M09;""
35014 Oliva, La;2012M08;""
35014 Oliva, La;2012M07;""
35014 Oliva, La;2012M06;""
35014 Oliva, La;2012M05;""
35014 Oliva, La;2012M04;""
35014 Oliva, La;2012M03;""
35014 Oliva, La;2012M02;""
35014 Oliva, La;2012M01;""
35014 Oliva, La;2011M12;""
35014 Oliva, La;2011M11;""
35014 Oliva, La;2011M10;""
35014 Oliva, La;2011M09;""
35014 Oliva, La;2011M08;""
35014 Oliva, La;2011M07;""
35014 Oliva, La;2011M06;""
35014 Oliva, La;2011M05;""
35014 Oliva, La;2011M04;""
35014 Oliva, La;2011M03;""
35014 Oliva, La;2011M02;""
35014 Oliva, La;2011M01;""
35014 Oliva, La;2010M12;""
35014 Oliva, La;2010M11;""
35014 Oliva, La;2010M10;""
35014 Oliva, La;2010M09;""
35014 Oliva, La;2010M08;""
35014 Oliva, La;2010M07;""
35014 Oliva, La;2010M06;""
35014 Oliva, La;2010M05;""
35014 Oliva, La;2010M04;""
35014 Oliva, La;2010M03;""
35014 Oliva, La;2010M02;""
35014 Oliva, La;2010M01;""
35014 Oliva, La;2009M12;""
35014 Oliva, La;2009M11;""
35014 Oliva, La;2009M10;""
35014 Oliva, La;2009M09;""
35014 Oliva, La;2009M08;""
35014 Oliva, La;2009M07;""
35014 Oliva, La;2009M06;""
35014 Oliva, La;2009M05;""
35014 Oliva, La;2009M04;""
35014 Oliva, La;2009M03;""
35014 Oliva, La;2009M02;""
35014 Oliva, La;2009M01;""
35014 Oliva, La;2008M12;""
35014 Oliva, La;2008M11;""
35014 Oliva, La;2008M10;""
35014 Oliva, La;2008M09;""
35014 Oliva, La;2008M08;""
35014 Oliva, La;2008M07;""
35014 Oliva, La;2008M06;""
35014 Oliva, La;2008M05;""
35014 Oliva, La;2008M04;""
35014 Oliva, La;2008M03;""
35014 Oliva, La;2008M02;""
35014 Oliva, La;2008M01;""
35014 Oliva, La;2007M12;""
35014 Oliva, La;2007M11;""
35014 Oliva, La;2007M10;""
35014 Oliva, La;2007M09;""
35014 Oliva, La;2007M08;""
35014 Oliva, La;2007M07;""
35014 Oliva, La;2007M06;""
35014 Oliva, La;2007M05;""
35014 Oliva, La;2007M04;""
35014 Oliva, La;2007M03;""
35014 Oliva, La;2007M02;""
35014 Oliva, La;2007M01;""
35014 Oliva, La;2006M12;""
35014 Oliva, La;2006M11;""
35014 Oliva, La;2006M10;""
35014 Oliva, La;2006M09;""
35014 Oliva, La;2006M08;""
35014 Oliva, La;2006M07;""
35014 Oliva, La;2006M06;""
35014 Oliva, La;2006M05;""
35014 Oliva, La;2006M04;""
35014 Oliva, La;2006M03;""
35014 Oliva, La;2006M02;""
35014 Oliva, La;2006M01;""
35014 Oliva, La;2005M12;""
35014 Oliva, La;2005M11;""
35014 Oliva, La;2005M10;""
35014 Oliva, La;2005M09;""
35014 Oliva, La;2005M08;""
35014 Oliva, La;2005M07;""
35014 Oliva, La;2005M06;""
35014 Oliva, La;2005M05;""
35014 Oliva, La;2005M04;""
35014 Oliva, La;2005M03;""
35014 Oliva, La;2005M02;""
35014 Oliva, La;2005M01;""
35015 Pájara;2025M04;7,55
35015 Pájara;2025M03;7,8
35015 Pájara;2025M02;7,54
35015 Pájara;2025M01;8,19
35015 Pájara;2024M12;8,44
35015 Pájara;2024M11;8,29
35015 Pájara;2024M10;8,03
35015 Pájara;2024M09;8,1
35015 Pájara;2024M08;8,01
35015 Pájara;2024M07;8,13
35015 Pájara;2024M06;7,62
35015 Pájara;2024M05;7,97
35015 Pájara;2024M04;7,75
35015 Pájara;2024M03;7,87
35015 Pájara;2024M02;7,79
35015 Pájara;2024M01;8,68
35015 Pájara;2023M12;8,37
35015 Pájara;2023M11;8,53
35015 Pájara;2023M10;7,74
35015 Pájara;2023M09;8,14
35015 Pájara;2023M08;8,04
35015 Pájara;2023M07;7,81
35015 Pájara;2023M06;8,04
35015 Pájara;2023M05;7,64
35015 Pájara;2023M04;7,26
35015 Pájara;2023M03;7,97
35015 Pájara;2023M02;7,93
35015 Pájara;2023M01;8,73
35015 Pájara;2022M12;7,87
35015 Pájara;2022M11;8,4
35015 Pájara;2022M10;7,63
35015 Pájara;2022M09;8,35
35015 Pájara;2022M08;8,06
35015 Pájara;2022M07;8,05
35015 Pájara;2022M06;7,91
35015 Pájara;2022M05;7,66
35015 Pájara;2022M04;7,52
35015 Pájara;2022M03;8,2
35015 Pájara;2022M02;7,17
35015 Pájara;2022M01;9,08
35015 Pájara;2021M12;8,48
35015 Pájara;2021M11;8,93
35015 Pájara;2021M10;7,65
35015 Pájara;2021M09;8,23
35015 Pájara;2021M08;7,66
35015 Pájara;2021M07;7,35
35015 Pájara;2021M06;6,94
35015 Pájara;2021M05;6,77
35015 Pájara;2021M04;7,45
35015 Pájara;2021M03;6,43
35015 Pájara;2021M02;.
35015 Pájara;2021M01;8,48
35015 Pájara;2020M12;7,85
35015 Pájara;2020M11;7,77
35015 Pájara;2020M10;5,13
35015 Pájara;2020M09;7,2
35015 Pájara;2020M08;7,24
35015 Pájara;2020M07;6,89
35015 Pájara;2020M06;.
35015 Pájara;2020M05;.
