Tipo de alojamiento;Total Nacional;Comunidades y Ciudades Autónomas;Residencia: Nivel 1;Residencia: Nivel 2;Viajeros y pernoctaciones;Periodo;Total
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Viajero;2024M06;20.573
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Viajero;2024M05;27.093
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Viajero;2024M04;22.762
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Viajero;2024M03;16.519
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Viajero;2024M02;10.920
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Viajero;2024M01;5.187
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Viajero;2023M12;8.432
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Viajero;2023M11;14.131
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Viajero;2023M10;18.965
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Viajero;2023M09;24.219
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Viajero;2023M08;21.776
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Viajero;2023M07;22.655
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Viajero;2023M06;30.908
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Viajero;2023M05;30.830
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Viajero;2023M04;25.582
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Viajero;2023M03;19.338
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Viajero;2023M02;8.963
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Viajero;2023M01;6.944
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2025M01;16.567
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2024M12;11.004
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2024M11;26.010
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2024M10;39.657
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2024M09;40.856
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2024M08;70.616
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2024M07;85.041
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2024M06;49.133
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2024M05;59.283
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2024M04;51.241
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2024M03;43.921
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2024M02;19.911
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2024M01;10.700
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2023M12;16.273
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2023M11;25.416
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2023M10;32.408
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2023M09;40.886
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2023M08;69.696
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2023M07;88.205
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2023M06;61.705
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2023M05;49.306
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2023M04;52.565
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2023M03;35.126
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2023M02;15.396
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en España;Pernoctaciones;2023M01;10.777
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2025M01;18.972
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2024M12;10.108
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2024M11;13.730
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2024M10;19.250
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2024M09;18.353
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2024M08;21.015
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2024M07;19.846
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2024M06;23.084
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2024M05;23.374
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2024M04;17.673
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2024M03;19.245
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2024M02;18.759
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2024M01;16.726
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2023M12;8.891
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2023M11;9.960
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2023M10;18.761
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2023M09;18.419
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2023M08;23.680
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2023M07;21.788
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2023M06;17.810
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2023M05;15.573
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2023M04;14.163
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2023M03;13.303
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2023M02;11.748
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Viajero;2023M01;6.369
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2025M01;44.234
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2024M12;27.869
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2024M11;35.410
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2024M10;50.993
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2024M09;51.006
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2024M08;57.814
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2024M07;55.898
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2024M06;56.528
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2024M05;58.083
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2024M04;46.211
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2024M03;49.936
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2024M02;51.822
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2024M01;45.683
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2023M12;23.426
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2023M11;27.540
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2023M10;43.618
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2023M09;45.967
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2023M08;63.619
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2023M07;57.912
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2023M06;38.703
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2023M05;31.877
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2023M04;35.797
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2023M03;32.821
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2023M02;23.182
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;Residentes en el Extranjero;Pernoctaciones;2023M01;13.345
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2025M01;4.916
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M12;2.612
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M11;3.847
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M10;4.429
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M09;5.912
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M08;15.041
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M07;13.610
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M06;13.250
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M05;9.736
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M04;8.596
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M03;7.514
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M02;4.448
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2024M01;3.691
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M12;5.918
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M11;6.503
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M10;7.301
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M09;8.254
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M08;12.497
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M07;15.320
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M06;9.840
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M05;11.432
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M04;7.995
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M03;7.051
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M02;3.575
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Viajero;2023M01;3.209
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2025M01;10.556
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M12;5.500
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M11;8.033
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M10;9.562
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M09;11.938
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M08;43.854
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M07;57.924
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M06;36.163
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M05;23.723
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M04;21.131
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M03;20.589
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M02;8.268
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2024M01;10.432
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2023M12;12.319
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2023M11;12.621
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2023M10;15.995
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2023M09;47.105
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2023M08;42.971
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2023M07;53.053
Encuesta de Ocupación en Albergues;Total Nacional;10 Comunitat Valenciana;Total;Residentes en España;Pernoctaciones;2023M06;21.911
