Viajeros y pernoctaciones;Residencia: Nivel 1;Residencia: Nivel 2;Periodo;Total
Pernoctaciones;Total;Residentes en España;2011M08;-0,96
Pernoctaciones;Total;Residentes en España;2011M07;1,25
Pernoctaciones;Total;Residentes en España;2011M06;-0,09
Pernoctaciones;Total;Residentes en España;2011M05;-10,41
Pernoctaciones;Total;Residentes en España;2011M04;2,56
Pernoctaciones;Total;Residentes en España;2011M03;-4,26
Pernoctaciones;Total;Residentes en España;2011M02;0,97
Pernoctaciones;Total;Residentes en España;2011M01;-0,68
Pernoctaciones;Total;Residentes en España;2010M12;3,59
Pernoctaciones;Total;Residentes en España;2010M11;-0,94
Pernoctaciones;Total;Residentes en España;2010M10;6
Pernoctaciones;Total;Residentes en España;2010M09;0,1
Pernoctaciones;Total;Residentes en España;2010M08;0,6
Pernoctaciones;Total;Residentes en España;2010M07;1,34
Pernoctaciones;Total;Residentes en España;2010M06;5,91
Pernoctaciones;Total;Residentes en España;2010M05;4,98
Pernoctaciones;Total;Residentes en España;2010M04;1,61
Pernoctaciones;Total;Residentes en España;2010M03;8,83
Pernoctaciones;Total;Residentes en España;2010M02;3,09
Pernoctaciones;Total;Residentes en España;2010M01;2,2
Pernoctaciones;Total;Residentes en España;2009M12;2,78
Pernoctaciones;Total;Residentes en España;2009M11;-1,4
Pernoctaciones;Total;Residentes en España;2009M10;3,77
Pernoctaciones;Total;Residentes en España;2009M09;-3,3
Pernoctaciones;Total;Residentes en España;2009M08;2,16
Pernoctaciones;Total;Residentes en España;2009M07;0,24
Pernoctaciones;Total;Residentes en España;2009M06;-4,88
Pernoctaciones;Total;Residentes en España;2009M05;-7,25
Pernoctaciones;Total;Residentes en España;2009M04;10,99
Pernoctaciones;Total;Residentes en España;2009M03;-22,77
Pernoctaciones;Total;Residentes en España;2009M02;-13,59
Pernoctaciones;Total;Residentes en España;2009M01;-12,19
Pernoctaciones;Total;Residentes en España;2008M12;-10,06
Pernoctaciones;Total;Residentes en España;2008M11;-12,49
Pernoctaciones;Total;Residentes en España;2008M10;-8,78
Pernoctaciones;Total;Residentes en España;2008M09;-3,63
Pernoctaciones;Total;Residentes en España;2008M08;-2,36
Pernoctaciones;Total;Residentes en España;2008M07;-2,2
Pernoctaciones;Total;Residentes en España;2008M06;-3,76
Pernoctaciones;Total;Residentes en España;2008M05;7,41
Pernoctaciones;Total;Residentes en España;2008M04;-20,65
Pernoctaciones;Total;Residentes en España;2008M03;17,47
Pernoctaciones;Total;Residentes en España;2008M02;9,18
Pernoctaciones;Total;Residentes en España;2008M01;1,38
Pernoctaciones;Total;Residentes en España;2007M12;-3,47
Pernoctaciones;Total;Residentes en España;2007M11;8,29
Pernoctaciones;Total;Residentes en España;2007M10;-1,34
Pernoctaciones;Total;Residentes en España;2007M09;-0,16
Pernoctaciones;Total;Residentes en España;2007M08;-0,67
Pernoctaciones;Total;Residentes en España;2007M07;0,64
Pernoctaciones;Total;Residentes en España;2007M06;4,92
Pernoctaciones;Total;Residentes en España;2007M05;-0,31
Pernoctaciones;Total;Residentes en España;2007M04;3,33
Pernoctaciones;Total;Residentes en España;2007M03;5,58
Pernoctaciones;Total;Residentes en España;2007M02;0,69
Pernoctaciones;Total;Residentes en España;2007M01;0,74
Pernoctaciones;Total;Residentes en España;2006M12;8,51
Pernoctaciones;Total;Residentes en España;2006M11;7,62
Pernoctaciones;Total;Residentes en España;2006M10;8,11
Pernoctaciones;Total;Residentes en España;2006M09;3,3
Pernoctaciones;Total;Residentes en España;2006M08;4,25
Pernoctaciones;Total;Residentes en España;2006M07;6,21
Pernoctaciones;Total;Residentes en España;2006M06;6,49
Pernoctaciones;Total;Residentes en España;2006M05;0,88
Pernoctaciones;Total;Residentes en España;2006M04;31,9
Pernoctaciones;Total;Residentes en España;2006M03;-7,45
Pernoctaciones;Total;Residentes en España;2006M02;6,26
Pernoctaciones;Total;Residentes en España;2006M01;0,71
Pernoctaciones;Total;Residentes en España;2005M12;0,04
Pernoctaciones;Total;Residentes en España;2005M11;7,09
Pernoctaciones;Total;Residentes en España;2005M10;2,84
Pernoctaciones;Total;Residentes en España;2005M09;6,11
Pernoctaciones;Total;Residentes en España;2005M08;4,97
Pernoctaciones;Total;Residentes en España;2005M07;9,72
Pernoctaciones;Total;Residentes en España;2005M06;7,69
Pernoctaciones;Total;Residentes en España;2005M05;18,36
Pernoctaciones;Total;Residentes en España;2005M04;-7,47
Pernoctaciones;Total;Residentes en España;2005M03;24,51
Pernoctaciones;Total;Residentes en España;2005M02;3,86
Pernoctaciones;Total;Residentes en España;2005M01;6,91
Pernoctaciones;Total;Residentes en España;2004M12;14,91
Pernoctaciones;Total;Residentes en España;2004M11;6,76
Pernoctaciones;Total;Residentes en España;2004M10;17,76
Pernoctaciones;Total;Residentes en España;2004M09;6,58
Pernoctaciones;Total;Residentes en España;2004M08;8,9
Pernoctaciones;Total;Residentes en España;2004M07;9,94
Pernoctaciones;Total;Residentes en España;2004M06;10,14
Pernoctaciones;Total;Residentes en España;2004M05;4,11
Pernoctaciones;Total;Residentes en España;2004M04;7,78
Pernoctaciones;Total;Residentes en España;2004M03;9,05
Pernoctaciones;Total;Residentes en España;2004M02;15,87
Pernoctaciones;Total;Residentes en España;2004M01;6,43
Pernoctaciones;Total;Residentes en España;2003M12;2,01
Pernoctaciones;Total;Residentes en España;2003M11;2,26
Pernoctaciones;Total;Residentes en España;2003M10;5,99
Pernoctaciones;Total;Residentes en España;2003M09;7,88
Pernoctaciones;Total;Residentes en España;2003M08;6,02
Pernoctaciones;Total;Residentes en España;2003M07;7,67
Pernoctaciones;Total;Residentes en España;2003M06;8,83
Pernoctaciones;Total;Residentes en España;2003M05;4,48
Pernoctaciones;Total;Residentes en España;2003M04;18,31
Pernoctaciones;Total;Residentes en España;2003M03;-14,91
Pernoctaciones;Total;Residentes en España;2003M02;0,37
Pernoctaciones;Total;Residentes en España;2003M01;7,37
Pernoctaciones;Total;Residentes en España;2002M12;7,6
Pernoctaciones;Total;Residentes en España;2002M11;-0,33
Pernoctaciones;Total;Residentes en España;2002M10;-1,32
Pernoctaciones;Total;Residentes en España;2002M09;0,53
Pernoctaciones;Total;Residentes en España;2002M08;5,7
Pernoctaciones;Total;Residentes en España;2002M07;2,92
Pernoctaciones;Total;Residentes en España;2002M06;-0,51
Pernoctaciones;Total;Residentes en España;2002M05;7,85
Pernoctaciones;Total;Residentes en España;2002M04;-17,41
Pernoctaciones;Total;Residentes en España;2002M03;21,2
Pernoctaciones;Total;Residentes en España;2002M02;0,18
Pernoctaciones;Total;Residentes en España;2002M01;-4,79
Pernoctaciones;Total;Residentes en España;2001M12;-3,07
Pernoctaciones;Total;Residentes en España;2001M11;5,08
Pernoctaciones;Total;Residentes en España;2001M10;-1,04
Pernoctaciones;Total;Residentes en España;2001M09;2,19
Pernoctaciones;Total;Residentes en España;2001M08;2,89
Pernoctaciones;Total;Residentes en España;2001M07;1,59
Pernoctaciones;Total;Residentes en España;2001M06;2,75
Pernoctaciones;Total;Residentes en España;2001M05;-0,49
Pernoctaciones;Total;Residentes en España;2001M04;5,77
Pernoctaciones;Total;Residentes en España;2001M03;3,16
Pernoctaciones;Total;Residentes en España;2001M02;1,98
Pernoctaciones;Total;Residentes en España;2001M01;6,28
Pernoctaciones;Total;Residentes en España;2000M12;1,2
Pernoctaciones;Total;Residentes en España;2000M11;6,8
Pernoctaciones;Total;Residentes en España;2000M10;0,4
Pernoctaciones;Total;Residentes en España;2000M09;1,1
Pernoctaciones;Total;Residentes en España;2000M08;3,7
Pernoctaciones;Total;Residentes en España;2000M07;0,1
Pernoctaciones;Total;Residentes en España;2000M06;4,5
Pernoctaciones;Total;Residentes en España;2000M05;0,6
Pernoctaciones;Total;Residentes en España;2000M04;4,5
Pernoctaciones;Total;Residentes en España;2000M03;-2
Pernoctaciones;Total;Residentes en España;2000M02;5,6
Pernoctaciones;Total;Residentes en España;2000M01;2,4
Pernoctaciones;Total;Residentes en España;1999M12;11
Pernoctaciones;Total;Residentes en España;1999M11;4,3
Pernoctaciones;Total;Residentes en España;1999M10;7,4
Pernoctaciones;Total;Residentes en España;1999M09;1,8
Pernoctaciones;Total;Residentes en España;1999M08;-0,7
Pernoctaciones;Total;Residentes en España;1999M07;2,6
Pernoctaciones;Total;Residentes en España;1999M06;5,3
Pernoctaciones;Total;Residentes en España;1999M05;2,7
Pernoctaciones;Total;Residentes en España;1999M04;5,2
Pernoctaciones;Total;Residentes en España;1999M03;8,7
Pernoctaciones;Total;Residentes en España;1999M02;6,5
Pernoctaciones;Total;Residentes en España;1999M01;10,6
Pernoctaciones;Total;Residentes en el Extranjero;2025M04;4,46
Pernoctaciones;Total;Residentes en el Extranjero;2025M03;-5,1
Pernoctaciones;Total;Residentes en el Extranjero;2025M02;0,32
Pernoctaciones;Total;Residentes en el Extranjero;2025M01;4,15
Pernoctaciones;Total;Residentes en el Extranjero;2024M12;2,57
Pernoctaciones;Total;Residentes en el Extranjero;2024M11;2,88
Pernoctaciones;Total;Residentes en el Extranjero;2024M10;6,68
Pernoctaciones;Total;Residentes en el Extranjero;2024M09;4,36
Pernoctaciones;Total;Residentes en el Extranjero;2024M08;4,88
Pernoctaciones;Total;Residentes en el Extranjero;2024M07;5,18
Pernoctaciones;Total;Residentes en el Extranjero;2024M06;8,03
Pernoctaciones;Total;Residentes en el Extranjero;2024M05;12,32
Pernoctaciones;Total;Residentes en el Extranjero;2024M04;5,3
Pernoctaciones;Total;Residentes en el Extranjero;2024M03;20,21
Pernoctaciones;Total;Residentes en el Extranjero;2024M02;14,54
Pernoctaciones;Total;Residentes en el Extranjero;2024M01;11,05
Pernoctaciones;Total;Residentes en el Extranjero;2023M12;10,98
Pernoctaciones;Total;Residentes en el Extranjero;2023M11;13,68
Pernoctaciones;Total;Residentes en el Extranjero;2023M10;13,23
Pernoctaciones;Total;Residentes en el Extranjero;2023M09;9,45
Pernoctaciones;Total;Residentes en el Extranjero;2023M08;4,58
Pernoctaciones;Total;Residentes en el Extranjero;2023M07;4,88
Pernoctaciones;Total;Residentes en el Extranjero;2023M06;5
Pernoctaciones;Total;Residentes en el Extranjero;2023M05;13,53
Pernoctaciones;Total;Residentes en el Extranjero;2023M04;15,8
Pernoctaciones;Total;Residentes en el Extranjero;2023M03;18,93
Pernoctaciones;Total;Residentes en el Extranjero;2023M02;35,55
Pernoctaciones;Total;Residentes en el Extranjero;2023M01;59,37
Pernoctaciones;Total;Residentes en el Extranjero;2022M12;37,7
Pernoctaciones;Total;Residentes en el Extranjero;2022M11;20,04
Pernoctaciones;Total;Residentes en el Extranjero;2022M10;39,46
Pernoctaciones;Total;Residentes en el Extranjero;2022M09;72,61
Pernoctaciones;Total;Residentes en el Extranjero;2022M08;87,19
Pernoctaciones;Total;Residentes en el Extranjero;2022M07;130,32
Pernoctaciones;Total;Residentes en el Extranjero;2022M06;332,12
Pernoctaciones;Total;Residentes en el Extranjero;2022M05;645,32
Pernoctaciones;Total;Residentes en el Extranjero;2022M04;1.048,12
Pernoctaciones;Total;Residentes en el Extranjero;2022M03;959,15
Pernoctaciones;Total;Residentes en el Extranjero;2022M02;1.048,48
Pernoctaciones;Total;Residentes en el Extranjero;2022M01;679,82
Pernoctaciones;Total;Residentes en el Extranjero;2021M12;464,53
Pernoctaciones;Total;Residentes en el Extranjero;2021M11;722,5
Pernoctaciones;Total;Residentes en el Extranjero;2021M10;951,26
Pernoctaciones;Total;Residentes en el Extranjero;2021M09;659,38
Pernoctaciones;Total;Residentes en el Extranjero;2021M08;205,79
Pernoctaciones;Total;Residentes en el Extranjero;2021M07;176,07
Pernoctaciones;Total;Residentes en el Extranjero;2021M06;1.547,28
Pernoctaciones;Total;Residentes en el Extranjero;2021M05;5.135,48
Pernoctaciones;Total;Residentes en el Extranjero;2021M04;..
Pernoctaciones;Total;Residentes en el Extranjero;2021M03;-81,16
Pernoctaciones;Total;Residentes en el Extranjero;2021M02;-93,76
Pernoctaciones;Total;Residentes en el Extranjero;2021M01;-92,43
Pernoctaciones;Total;Residentes en el Extranjero;2020M12;-87,7
Pernoctaciones;Total;Residentes en el Extranjero;2020M11;-90,35
Pernoctaciones;Total;Residentes en el Extranjero;2020M10;-93,65
Pernoctaciones;Total;Residentes en el Extranjero;2020M09;-92,99
Pernoctaciones;Total;Residentes en el Extranjero;2020M08;-83,1
Pernoctaciones;Total;Residentes en el Extranjero;2020M07;-85,28
Pernoctaciones;Total;Residentes en el Extranjero;2020M06;-98,74
Pernoctaciones;Total;Residentes en el Extranjero;2020M05;-99,77
Pernoctaciones;Total;Residentes en el Extranjero;2020M04;-100
Pernoctaciones;Total;Residentes en el Extranjero;2020M03;-59,41
Pernoctaciones;Total;Residentes en el Extranjero;2020M02;4,09
Pernoctaciones;Total;Residentes en el Extranjero;2020M01;2,57
Pernoctaciones;Total;Residentes en el Extranjero;2019M12;2,45
Pernoctaciones;Total;Residentes en el Extranjero;2019M11;0,3
Pernoctaciones;Total;Residentes en el Extranjero;2019M10;-1,22
Pernoctaciones;Total;Residentes en el Extranjero;2019M09;-1,24
Pernoctaciones;Total;Residentes en el Extranjero;2019M08;0,14
Pernoctaciones;Total;Residentes en el Extranjero;2019M07;-0,72
Pernoctaciones;Total;Residentes en el Extranjero;2019M06;0,97
Pernoctaciones;Total;Residentes en el Extranjero;2019M05;-2,89
Pernoctaciones;Total;Residentes en el Extranjero;2019M04;4,62
Pernoctaciones;Total;Residentes en el Extranjero;2019M03;0,71
Pernoctaciones;Total;Residentes en el Extranjero;2019M02;-0,93
Pernoctaciones;Total;Residentes en el Extranjero;2019M01;0,7
Pernoctaciones;Total;Residentes en el Extranjero;2018M12;5,14
Pernoctaciones;Total;Residentes en el Extranjero;2018M11;2,71
Pernoctaciones;Total;Residentes en el Extranjero;2018M10;0,96
Pernoctaciones;Total;Residentes en el Extranjero;2018M09;-0,93
Pernoctaciones;Total;Residentes en el Extranjero;2018M08;-2,78
Pernoctaciones;Total;Residentes en el Extranjero;2018M07;-2,58
Pernoctaciones;Total;Residentes en el Extranjero;2018M06;-1,88
Pernoctaciones;Total;Residentes en el Extranjero;2018M05;1,41
Pernoctaciones;Total;Residentes en el Extranjero;2018M04;-5,03
Pernoctaciones;Total;Residentes en el Extranjero;2018M03;3
Pernoctaciones;Total;Residentes en el Extranjero;2018M02;1,66
Pernoctaciones;Total;Residentes en el Extranjero;2018M01;0,53
Pernoctaciones;Total;Residentes en el Extranjero;2017M12;-2,15
Pernoctaciones;Total;Residentes en el Extranjero;2017M11;1,46
Pernoctaciones;Total;Residentes en el Extranjero;2017M10;2,33
Pernoctaciones;Total;Residentes en el Extranjero;2017M09;2,32
Pernoctaciones;Total;Residentes en el Extranjero;2017M08;1,15
Pernoctaciones;Total;Residentes en el Extranjero;2017M07;3,26
Pernoctaciones;Total;Residentes en el Extranjero;2017M06;7,12
Pernoctaciones;Total;Residentes en el Extranjero;2017M05;4,74
Pernoctaciones;Total;Residentes en el Extranjero;2017M04;11,38
Pernoctaciones;Total;Residentes en el Extranjero;2017M03;-0,27
Pernoctaciones;Total;Residentes en el Extranjero;2017M02;2,55
Pernoctaciones;Total;Residentes en el Extranjero;2017M01;9,31
Pernoctaciones;Total;Residentes en el Extranjero;2016M12;8,42
Pernoctaciones;Total;Residentes en el Extranjero;2016M11;6,56
Pernoctaciones;Total;Residentes en el Extranjero;2016M10;8,51
Pernoctaciones;Total;Residentes en el Extranjero;2016M09;8,4
Pernoctaciones;Total;Residentes en el Extranjero;2016M08;6,25
Pernoctaciones;Total;Residentes en el Extranjero;2016M07;9,17
Pernoctaciones;Total;Residentes en el Extranjero;2016M06;11,89
Pernoctaciones;Total;Residentes en el Extranjero;2016M05;11,28
Pernoctaciones;Total;Residentes en el Extranjero;2016M04;10,85
Pernoctaciones;Total;Residentes en el Extranjero;2016M03;15,84
Pernoctaciones;Total;Residentes en el Extranjero;2016M02;13,55
Pernoctaciones;Total;Residentes en el Extranjero;2016M01;8,15
Pernoctaciones;Total;Residentes en el Extranjero;2015M12;8,92
Pernoctaciones;Total;Residentes en el Extranjero;2015M11;10,52
Pernoctaciones;Total;Residentes en el Extranjero;2015M10;7,87
Pernoctaciones;Total;Residentes en el Extranjero;2015M09;2,93
Pernoctaciones;Total;Residentes en el Extranjero;2015M08;3,76
Pernoctaciones;Total;Residentes en el Extranjero;2015M07;5,19
Pernoctaciones;Total;Residentes en el Extranjero;2015M06;-0,81
Pernoctaciones;Total;Residentes en el Extranjero;2015M05;6,08
Pernoctaciones;Total;Residentes en el Extranjero;2015M04;2,38
Pernoctaciones;Total;Residentes en el Extranjero;2015M03;-1,91
Pernoctaciones;Total;Residentes en el Extranjero;2015M02;3,25
Pernoctaciones;Total;Residentes en el Extranjero;2015M01;1,2
Pernoctaciones;Total;Residentes en el Extranjero;2014M12;1,08
Pernoctaciones;Total;Residentes en el Extranjero;2014M11;1,88
Pernoctaciones;Total;Residentes en el Extranjero;2014M10;3,78
Pernoctaciones;Total;Residentes en el Extranjero;2014M09;2,63
Pernoctaciones;Total;Residentes en el Extranjero;2014M08;1,98
Pernoctaciones;Total;Residentes en el Extranjero;2014M07;-1,88
Pernoctaciones;Total;Residentes en el Extranjero;2014M06;1,15
Pernoctaciones;Total;Residentes en el Extranjero;2014M05;-0,17
Pernoctaciones;Total;Residentes en el Extranjero;2014M04;11,04
Pernoctaciones;Total;Residentes en el Extranjero;2014M03;5,88
Pernoctaciones;Total;Residentes en el Extranjero;2014M02;7,54
Pernoctaciones;Total;Residentes en el Extranjero;2014M01;11,35
Pernoctaciones;Total;Residentes en el Extranjero;2013M12;11,44
Pernoctaciones;Total;Residentes en el Extranjero;2013M11;6,17
Pernoctaciones;Total;Residentes en el Extranjero;2013M10;6,62
Pernoctaciones;Total;Residentes en el Extranjero;2013M09;2,83
Pernoctaciones;Total;Residentes en el Extranjero;2013M08;3,71
Pernoctaciones;Total;Residentes en el Extranjero;2013M07;1,56
Pernoctaciones;Total;Residentes en el Extranjero;2013M06;4,29
Pernoctaciones;Total;Residentes en el Extranjero;2013M05;8,22
Pernoctaciones;Total;Residentes en el Extranjero;2013M04;-1,19
Pernoctaciones;Total;Residentes en el Extranjero;2013M03;6,34
Pernoctaciones;Total;Residentes en el Extranjero;2013M02;-1,9
Pernoctaciones;Total;Residentes en el Extranjero;2013M01;-1,4
Pernoctaciones;Total;Residentes en el Extranjero;2012M12;1,81
Pernoctaciones;Total;Residentes en el Extranjero;2012M11;-0,25
Pernoctaciones;Total;Residentes en el Extranjero;2012M10;0,49
Pernoctaciones;Total;Residentes en el Extranjero;2012M09;5,65
Pernoctaciones;Total;Residentes en el Extranjero;2012M08;2,84
Pernoctaciones;Total;Residentes en el Extranjero;2012M07;3,8
Pernoctaciones;Total;Residentes en el Extranjero;2012M06;2,34
Pernoctaciones;Total;Residentes en el Extranjero;2012M05;2,89
Pernoctaciones;Total;Residentes en el Extranjero;2012M04;-4,97
Pernoctaciones;Total;Residentes en el Extranjero;2012M03;-4,66
Pernoctaciones;Total;Residentes en el Extranjero;2012M02;1,24
Pernoctaciones;Total;Residentes en el Extranjero;2012M01;6,05
Pernoctaciones;Total;Residentes en el Extranjero;2011M12;7,75
Pernoctaciones;Total;Residentes en el Extranjero;2011M11;6,38
Pernoctaciones;Total;Residentes en el Extranjero;2011M10;10,78
Pernoctaciones;Total;Residentes en el Extranjero;2011M09;11,45
Pernoctaciones;Total;Residentes en el Extranjero;2011M08;12,72
Pernoctaciones;Total;Residentes en el Extranjero;2011M07;13,7
Pernoctaciones;Total;Residentes en el Extranjero;2011M06;17,97
Pernoctaciones;Total;Residentes en el Extranjero;2011M05;9,29
Pernoctaciones;Total;Residentes en el Extranjero;2011M04;20,5
Pernoctaciones;Total;Residentes en el Extranjero;2011M03;13,92
Pernoctaciones;Total;Residentes en el Extranjero;2011M02;9,98
Pernoctaciones;Total;Residentes en el Extranjero;2011M01;8,94
Pernoctaciones;Total;Residentes en el Extranjero;2010M12;3,38
Pernoctaciones;Total;Residentes en el Extranjero;2010M11;11,98
Pernoctaciones;Total;Residentes en el Extranjero;2010M10;10,2
Pernoctaciones;Total;Residentes en el Extranjero;2010M09;11,58
Pernoctaciones;Total;Residentes en el Extranjero;2010M08;13,39
Pernoctaciones;Total;Residentes en el Extranjero;2010M07;9,75
Pernoctaciones;Total;Residentes en el Extranjero;2010M06;4,25
Pernoctaciones;Total;Residentes en el Extranjero;2010M05;5,79
Pernoctaciones;Total;Residentes en el Extranjero;2010M04;-0,17
Pernoctaciones;Total;Residentes en el Extranjero;2010M03;5,56
Pernoctaciones;Total;Residentes en el Extranjero;2010M02;4,45
Pernoctaciones;Total;Residentes en el Extranjero;2010M01;-1,76
Pernoctaciones;Total;Residentes en el Extranjero;2009M12;-3,01
Pernoctaciones;Total;Residentes en el Extranjero;2009M11;-6,25
Pernoctaciones;Total;Residentes en el Extranjero;2009M10;-6,74
Pernoctaciones;Total;Residentes en el Extranjero;2009M09;-9,11
Pernoctaciones;Total;Residentes en el Extranjero;2009M08;-10,79
Pernoctaciones;Total;Residentes en el Extranjero;2009M07;-9,95
Pernoctaciones;Total;Residentes en el Extranjero;2009M06;-7,65
Pernoctaciones;Total;Residentes en el Extranjero;2009M05;-11
Pernoctaciones;Total;Residentes en el Extranjero;2009M04;-5,92
Pernoctaciones;Total;Residentes en el Extranjero;2009M03;-15,56
Pernoctaciones;Total;Residentes en el Extranjero;2009M02;-17,28
Pernoctaciones;Total;Residentes en el Extranjero;2009M01;-11,58
Pernoctaciones;Total;Residentes en el Extranjero;2008M12;-11,04
Pernoctaciones;Total;Residentes en el Extranjero;2008M11;-8,57
Pernoctaciones;Total;Residentes en el Extranjero;2008M10;-2,91
Pernoctaciones;Total;Residentes en el Extranjero;2008M09;-2,24
Pernoctaciones;Total;Residentes en el Extranjero;2008M08;1,05
Pernoctaciones;Total;Residentes en el Extranjero;2008M07;2,69
Pernoctaciones;Total;Residentes en el Extranjero;2008M06;-1,78
Pernoctaciones;Total;Residentes en el Extranjero;2008M05;6,27
Pernoctaciones;Total;Residentes en el Extranjero;2008M04;-1,67
Pernoctaciones;Total;Residentes en el Extranjero;2008M03;3,93
Pernoctaciones;Total;Residentes en el Extranjero;2008M02;9,63
Pernoctaciones;Total;Residentes en el Extranjero;2008M01;4,08
Pernoctaciones;Total;Residentes en el Extranjero;2007M12;7,1
Pernoctaciones;Total;Residentes en el Extranjero;2007M11;6,07
Pernoctaciones;Total;Residentes en el Extranjero;2007M10;1,64
Pernoctaciones;Total;Residentes en el Extranjero;2007M09;1,32
Pernoctaciones;Total;Residentes en el Extranjero;2007M08;3,03
Pernoctaciones;Total;Residentes en el Extranjero;2007M07;0,6
Pernoctaciones;Total;Residentes en el Extranjero;2007M06;-0,26
Pernoctaciones;Total;Residentes en el Extranjero;2007M05;-1,49
Pernoctaciones;Total;Residentes en el Extranjero;2007M04;1,48
Pernoctaciones;Total;Residentes en el Extranjero;2007M03;7,26
Pernoctaciones;Total;Residentes en el Extranjero;2007M02;4,25
Pernoctaciones;Total;Residentes en el Extranjero;2007M01;3,67
Pernoctaciones;Total;Residentes en el Extranjero;2006M12;6,24
Pernoctaciones;Total;Residentes en el Extranjero;2006M11;3,53
Pernoctaciones;Total;Residentes en el Extranjero;2006M10;4,23
Pernoctaciones;Total;Residentes en el Extranjero;2006M09;2,12
Pernoctaciones;Total;Residentes en el Extranjero;2006M08;4,62
Pernoctaciones;Total;Residentes en el Extranjero;2006M07;10,37
Pernoctaciones;Total;Residentes en el Extranjero;2006M06;12,28
Pernoctaciones;Total;Residentes en el Extranjero;2006M05;8,85
Pernoctaciones;Total;Residentes en el Extranjero;2006M04;18,13
Pernoctaciones;Total;Residentes en el Extranjero;2006M03;5,97
Pernoctaciones;Total;Residentes en el Extranjero;2006M02;-0,66
Pernoctaciones;Total;Residentes en el Extranjero;2006M01;1,07
Pernoctaciones;Total;Residentes en el Extranjero;2005M12;3,48
Pernoctaciones;Total;Residentes en el Extranjero;2005M11;7,03
Pernoctaciones;Total;Residentes en el Extranjero;2005M10;5,81
Pernoctaciones;Total;Residentes en el Extranjero;2005M09;4,85
Pernoctaciones;Total;Residentes en el Extranjero;2005M08;3,21
Pernoctaciones;Total;Residentes en el Extranjero;2005M07;4,3
Pernoctaciones;Total;Residentes en el Extranjero;2005M06;3,9
Pernoctaciones;Total;Residentes en el Extranjero;2005M05;2,54
Pernoctaciones;Total;Residentes en el Extranjero;2005M04;-4,73
Pernoctaciones;Total;Residentes en el Extranjero;2005M03;-2,22
Pernoctaciones;Total;Residentes en el Extranjero;2005M02;-1,02
Pernoctaciones;Total;Residentes en el Extranjero;2005M01;6,28
Pernoctaciones;Total;Residentes en el Extranjero;2004M12;3,37
Pernoctaciones;Total;Residentes en el Extranjero;2004M11;5,26
Pernoctaciones;Total;Residentes en el Extranjero;2004M10;2,29
Pernoctaciones;Total;Residentes en el Extranjero;2004M09;1,81
Pernoctaciones;Total;Residentes en el Extranjero;2004M08;-3,46
Pernoctaciones;Total;Residentes en el Extranjero;2004M07;-2,74
Pernoctaciones;Total;Residentes en el Extranjero;2004M06;-6,83
Pernoctaciones;Total;Residentes en el Extranjero;2004M05;-4,65
Pernoctaciones;Total;Residentes en el Extranjero;2004M04;-5,58
Pernoctaciones;Total;Residentes en el Extranjero;2004M03;-2,83
Pernoctaciones;Total;Residentes en el Extranjero;2004M02;5,85
Pernoctaciones;Total;Residentes en el Extranjero;2004M01;0,5
Pernoctaciones;Total;Residentes en el Extranjero;2003M12;0,73
Pernoctaciones;Total;Residentes en el Extranjero;2003M11;-1,34
Pernoctaciones;Total;Residentes en el Extranjero;2003M10;-1,39
Pernoctaciones;Total;Residentes en el Extranjero;2003M09;-1,75
Pernoctaciones;Total;Residentes en el Extranjero;2003M08;4,31
Pernoctaciones;Total;Residentes en el Extranjero;2003M07;0,31
Pernoctaciones;Total;Residentes en el Extranjero;2003M06;3,8
Pernoctaciones;Total;Residentes en el Extranjero;2003M05;1,67
Pernoctaciones;Total;Residentes en el Extranjero;2003M04;5,61
Pernoctaciones;Total;Residentes en el Extranjero;2003M03;-3,18
Pernoctaciones;Total;Residentes en el Extranjero;2003M02;-6,01
Pernoctaciones;Total;Residentes en el Extranjero;2003M01;-0,44
Pernoctaciones;Total;Residentes en el Extranjero;2002M12;-2,8
Pernoctaciones;Total;Residentes en el Extranjero;2002M11;-5,68
Pernoctaciones;Total;Residentes en el Extranjero;2002M10;-4
Pernoctaciones;Total;Residentes en el Extranjero;2002M09;-6,52
Pernoctaciones;Total;Residentes en el Extranjero;2002M08;-3,08
Pernoctaciones;Total;Residentes en el Extranjero;2002M07;-6,45
Pernoctaciones;Total;Residentes en el Extranjero;2002M06;-6,55
Pernoctaciones;Total;Residentes en el Extranjero;2002M05;-7,65
Pernoctaciones;Total;Residentes en el Extranjero;2002M04;-9,37
Pernoctaciones;Total;Residentes en el Extranjero;2002M03;-0,28
Pernoctaciones;Total;Residentes en el Extranjero;2002M02;-3,79
Pernoctaciones;Total;Residentes en el Extranjero;2002M01;-2,18
Pernoctaciones;Total;Residentes en el Extranjero;2001M12;-2,27
Pernoctaciones;Total;Residentes en el Extranjero;2001M11;-3,25
Pernoctaciones;Total;Residentes en el Extranjero;2001M10;-2,32
Pernoctaciones;Total;Residentes en el Extranjero;2001M09;1,25
Pernoctaciones;Total;Residentes en el Extranjero;2001M08;1,92
Pernoctaciones;Total;Residentes en el Extranjero;2001M07;1,74
Pernoctaciones;Total;Residentes en el Extranjero;2001M06;-2,3
Pernoctaciones;Total;Residentes en el Extranjero;2001M05;0,66
Pernoctaciones;Total;Residentes en el Extranjero;2001M04;-3,31
Pernoctaciones;Total;Residentes en el Extranjero;2001M03;-2,3
